candidate_position,candidate_token_id,candidate_token_text,current_anchors,example_id,information_gain,p_gt_gain,step
21,421, if,[23],HumanEval/0,-8.364080905914307,0.0011342478334199768,2
22,7187, idx,[23],HumanEval/0,-3.9258108139038086,0.0013271089505906275,2
24,7187, idx,[23],HumanEval/0,-9.52189826965332,0.011177180874028636,2
25,17,2,[23],HumanEval/0,0.12475156784057617,-0.000806051174095046,2
26,510,":
",[23],HumanEval/0,-9.391263961791992,0.13130381917562772,2
27,394,               ,[23],HumanEval/0,-16.524908542633057,-0.03911010534659454,2
28,6010, distance,[23],HumanEval/0,-1.0174360275268555,0.029765919296551147,2
29,284, =,[23],HumanEval/0,-1.9256911277770996,0.007213100779949855,2
30,3647, abs,[23],HumanEval/0,-8.094837665557861,0.012646299949153672,2
31,28880,(elem,[23],HumanEval/0,-4.777510166168213,0.005870886067555148,2
32,481, -,[23],HumanEval/0,-6.968860626220703,0.0435716863886455,2
33,11750, elem,[23],HumanEval/0,-3.6475133895874023,0.030290382493376455,2
34,17,2,[23],HumanEval/0,1.4887938499450684,-0.011192962908012305,2
35,340,")
",[23],HumanEval/0,11.184549331665039,0.03224930891315125,2
36,394,               ,[23],HumanEval/0,-5.773321628570557,-0.013299483088189845,2
37,421, if,[23],HumanEval/0,-10.388530731201172,-0.011628972607468313,2
38,6010, distance,[23],HumanEval/0,-4.438797950744629,0.022464460933633745,2
39,366, <,[23],HumanEval/0,-1.1482882499694824,-0.00892708215235416,2
40,12171, threshold,[23],HumanEval/0,-6.1712965965271,-0.004607673156669989,2
41,510,":
",[23],HumanEval/0,-1.9704484939575195,0.05549334569036546,2
42,503,                   ,[23],HumanEval/0,-11.30344295501709,-0.016601644064849097,2
43,470, return,[23],HumanEval/0,-18.540913105010986,-0.007921838825723171,2
44,3007, True,[23],HumanEval/0,-0.08333444595336914,0.004546686319258697,2
45,271,"

",[23],HumanEval/0,-5.415246963500977,0.03733181278005304,2
46,262,   ,[23],HumanEval/0,-14.498023509979248,0.011204512606468597,2
47,470, return,[23],HumanEval/0,-20.805625915527344,0.21529200568681972,2
48,3557, False,[23],HumanEval/0,-8.182153701782227,0.016596172651702545,2
0,262,   ,"[23, 35]",HumanEval/0,2.228862762451172,-0.04210445332569179,3
1,369, for,"[23, 35]",HumanEval/0,-15.678062915802002,-0.0013693911212158127,3
2,7187, idx,"[23, 35]",HumanEval/0,-3.0310235023498535,0.08177057770456031,3
3,11,",","[23, 35]",HumanEval/0,-8.380253314971924,-0.02148298842882923,3
4,11750, elem,"[23, 35]",HumanEval/0,-20.522634983062744,0.06173889353527784,3
5,304, in,"[23, 35]",HumanEval/0,-5.311617851257324,-0.019825274172603713,3
6,13252, enumerate,"[23, 35]",HumanEval/0,-2.500614643096924,-0.04416597105182518,3
7,47207,(numbers,"[23, 35]",HumanEval/0,-13.459681510925293,0.010586427009798172,3
8,982,"):
","[23, 35]",HumanEval/0,-6.287280559539795,0.057690536680979676,3
9,286,       ,"[23, 35]",HumanEval/0,-4.2931342124938965,-0.01509623439551433,3
10,369, for,"[23, 35]",HumanEval/0,-18.247725009918213,-0.03960555547450895,3
11,7187, idx,"[23, 35]",HumanEval/0,-8.994598388671875,-0.014053680871711549,3
12,17,2,"[23, 35]",HumanEval/0,5.548194408416748,0.09291757762071029,3
13,11,",","[23, 35]",HumanEval/0,-2.121377944946289,-0.03255962847424598,3
14,11750, elem,"[23, 35]",HumanEval/0,-5.594053745269775,-0.06412006351513355,3
15,17,2,"[23, 35]",HumanEval/0,2.0824503898620605,-0.012964591142690551,3
16,304, in,"[23, 35]",HumanEval/0,0.4225425720214844,-0.06151286794056432,3
17,13252, enumerate,"[23, 35]",HumanEval/0,-5.184573173522949,0.01666727351505415,3
18,47207,(numbers,"[23, 35]",HumanEval/0,-22.99927043914795,-0.08384797550638723,3
19,982,"):
","[23, 35]",HumanEval/0,-7.211399555206299,-0.020206580186822976,3
20,310,           ,"[23, 35]",HumanEval/0,4.178483009338379,-0.006690719837479264,3
21,421, if,"[23, 35]",HumanEval/0,-3.1273579597473145,0.003929628345872516,3
22,7187, idx,"[23, 35]",HumanEval/0,-1.7187447547912598,-0.050519791515512225,3
24,7187, idx,"[23, 35]",HumanEval/0,-9.600566864013672,-0.07944841003256897,3
25,17,2,"[23, 35]",HumanEval/0,3.1292285919189453,-0.029288501130281475,3
26,510,":
","[23, 35]",HumanEval/0,8.4535551071167,-0.017933314099877862,3
27,394,               ,"[23, 35]",HumanEval/0,-0.2544264793395996,-0.08354667259641246,3
28,6010, distance,"[23, 35]",HumanEval/0,-7.255096912384033,-0.015560997765078355,3
29,284, =,"[23, 35]",HumanEval/0,-1.9165782928466797,0.008047530011140225,3
30,3647, abs,"[23, 35]",HumanEval/0,-6.119400501251221,-0.04681183090679042,3
31,28880,(elem,"[23, 35]",HumanEval/0,-15.835598468780518,-0.09682583704250192,3
32,481, -,"[23, 35]",HumanEval/0,-1.6275734901428223,-0.007846979130931686,3
33,11750, elem,"[23, 35]",HumanEval/0,-8.487133026123047,0.021514515176932036,3
34,17,2,"[23, 35]",HumanEval/0,-3.9196314811706543,-0.0018725759823610133,3
36,394,               ,"[23, 35]",HumanEval/0,-9.826225757598877,-0.04503242591476919,3
37,421, if,"[23, 35]",HumanEval/0,-0.9683876037597656,0.011242670712817926,3
38,6010, distance,"[23, 35]",HumanEval/0,6.872048377990723,-0.06094180375214364,3
39,366, <,"[23, 35]",HumanEval/0,3.8492565155029297,-0.010614927611982239,3
40,12171, threshold,"[23, 35]",HumanEval/0,-6.951085090637207,-0.07204853169571379,3
41,510,":
","[23, 35]",HumanEval/0,12.154080867767334,-0.03076794241553671,3
42,503,                   ,"[23, 35]",HumanEval/0,3.209731101989746,-0.014031616200441022,3
43,470, return,"[23, 35]",HumanEval/0,-2.167860984802246,-0.0011770720806225654,3
44,3007, True,"[23, 35]",HumanEval/0,-24.821478605270386,-0.08045008514415031,3
45,271,"

","[23, 35]",HumanEval/0,1.2311153411865234,0.022945948391566162,3
46,262,   ,"[23, 35]",HumanEval/0,-0.46486759185791016,0.025639475971388492,3
47,470, return,"[23, 35]",HumanEval/0,-12.013644218444824,-0.08238596864725878,3
48,3557, False,"[23, 35]",HumanEval/0,-17.011603355407715,-0.051265122886889,3
0,262,   ,"[23, 35, 41]",HumanEval/0,-4.926624774932861,-0.006239293001272017,4
1,369, for,"[23, 35, 41]",HumanEval/0,1.6751551628112793,-0.007291752785704375,4
2,7187, idx,"[23, 35, 41]",HumanEval/0,-5.812329292297363,0.12075909178599886,4
3,11,",","[23, 35, 41]",HumanEval/0,-5.735840320587158,-0.017517504682302842,4
4,11750, elem,"[23, 35, 41]",HumanEval/0,-1.474790096282959,0.023152613938577815,4
5,304, in,"[23, 35, 41]",HumanEval/0,-14.262330055236816,-0.04764321882498734,4
6,13252, enumerate,"[23, 35, 41]",HumanEval/0,-4.860531806945801,0.002725145275576324,4
7,47207,(numbers,"[23, 35, 41]",HumanEval/0,-11.544115543365479,-0.01720323770655341,4
8,982,"):
","[23, 35, 41]",HumanEval/0,-8.948741436004639,0.06522469401556918,4
9,286,       ,"[23, 35, 41]",HumanEval/0,-17.543444633483887,-0.07127319848842717,4
10,369, for,"[23, 35, 41]",HumanEval/0,-4.779224395751953,0.005990908647390825,4
11,7187, idx,"[23, 35, 41]",HumanEval/0,-4.063212871551514,0.007049770266462474,4
12,17,2,"[23, 35, 41]",HumanEval/0,-2.039187431335449,0.08791551446472567,4
13,11,",","[23, 35, 41]",HumanEval/0,-5.080292701721191,0.018860062336841565,4
14,11750, elem,"[23, 35, 41]",HumanEval/0,-6.143279075622559,0.018606740098221053,4
15,17,2,"[23, 35, 41]",HumanEval/0,-4.075013637542725,0.01875629647736332,4
16,304, in,"[23, 35, 41]",HumanEval/0,-5.231479167938232,-0.004015478637029446,4
17,13252, enumerate,"[23, 35, 41]",HumanEval/0,-2.613851547241211,-0.0118127584235026,4
18,47207,(numbers,"[23, 35, 41]",HumanEval/0,-0.199371337890625,-0.03164665194196914,4
19,982,"):
","[23, 35, 41]",HumanEval/0,-13.555066108703613,-0.03421219420431498,4
20,310,           ,"[23, 35, 41]",HumanEval/0,-16.02882671356201,-0.03226841766593225,4
21,421, if,"[23, 35, 41]",HumanEval/0,-8.285968780517578,-0.03476084901933518,4
22,7187, idx,"[23, 35, 41]",HumanEval/0,-0.6333756446838379,-0.03003885899920533,4
24,7187, idx,"[23, 35, 41]",HumanEval/0,-1.26021146774292,0.007469182398608609,4
25,17,2,"[23, 35, 41]",HumanEval/0,-1.145155906677246,0.01991687009569887,4
26,510,":
","[23, 35, 41]",HumanEval/0,-42.7465500831604,-0.07945714959976158,4
27,394,               ,"[23, 35, 41]",HumanEval/0,-14.115126609802246,-0.05709068710120846,4
28,6010, distance,"[23, 35, 41]",HumanEval/0,-0.04639768600463867,0.0015683079980135517,4
29,284, =,"[23, 35, 41]",HumanEval/0,-0.2124948501586914,-0.0020868452270406124,4
30,3647, abs,"[23, 35, 41]",HumanEval/0,-23.27333974838257,-0.018764593788887396,4
31,28880,(elem,"[23, 35, 41]",HumanEval/0,-6.6339497566223145,-0.004976884707957652,4
32,481, -,"[23, 35, 41]",HumanEval/0,-1.0227484703063965,-0.027487878639590235,4
33,11750, elem,"[23, 35, 41]",HumanEval/0,-3.533566474914551,0.026857248433998393,4
34,17,2,"[23, 35, 41]",HumanEval/0,-7.226586818695068,0.007909528713298641,4
36,394,               ,"[23, 35, 41]",HumanEval/0,-27.85738515853882,-0.0279235086746894,4
37,421, if,"[23, 35, 41]",HumanEval/0,-26.271580696105957,0.011346591963388164,4
38,6010, distance,"[23, 35, 41]",HumanEval/0,4.270050048828125,-0.006139151490742734,4
39,366, <,"[23, 35, 41]",HumanEval/0,-14.72641897201538,-0.016978726968545743,4
40,12171, threshold,"[23, 35, 41]",HumanEval/0,-12.045587062835693,-0.0696300512391872,4
42,503,                   ,"[23, 35, 41]",HumanEval/0,-25.089818954467773,-0.014192942076988402,4
43,470, return,"[23, 35, 41]",HumanEval/0,2.0461111068725586,0.008383589694972216,4
44,3007, True,"[23, 35, 41]",HumanEval/0,-34.986902713775635,-0.011911881394667034,4
45,271,"

","[23, 35, 41]",HumanEval/0,0.2919011116027832,0.026821464476142864,4
46,262,   ,"[23, 35, 41]",HumanEval/0,-6.150119304656982,0.03775252461423406,4
47,470, return,"[23, 35, 41]",HumanEval/0,-32.866554260253906,0.0053828594523679385,4
48,3557, False,"[23, 35, 41]",HumanEval/0,-5.388784885406494,0.005665920049864326,4
0,262,   ,"[23, 35, 38, 41]",HumanEval/0,-18.540762901306152,-0.0010514274849811045,5
1,369, for,"[23, 35, 38, 41]",HumanEval/0,-20.21496295928955,-0.025533368005937973,5
2,7187, idx,"[23, 35, 38, 41]",HumanEval/0,-8.462839603424072,0.11889402251847514,5
3,11,",","[23, 35, 38, 41]",HumanEval/0,-32.25331401824951,-0.03748367238949868,5
4,11750, elem,"[23, 35, 38, 41]",HumanEval/0,-2.015817165374756,-0.017336212916347904,5
5,304, in,"[23, 35, 38, 41]",HumanEval/0,-18.32560682296753,-0.032448768832182395,5
6,13252, enumerate,"[23, 35, 38, 41]",HumanEval/0,-4.757679462432861,-0.032137131121771745,5
7,47207,(numbers,"[23, 35, 38, 41]",HumanEval/0,-22.25796127319336,-0.01996590412443311,5
8,982,"):
","[23, 35, 38, 41]",HumanEval/0,1.336756706237793,-0.028179865756897016,5
9,286,       ,"[23, 35, 38, 41]",HumanEval/0,-37.76028060913086,-0.05447983759938779,5
10,369, for,"[23, 35, 38, 41]",HumanEval/0,2.969214916229248,-0.05066806662455292,5
11,7187, idx,"[23, 35, 38, 41]",HumanEval/0,-14.95765209197998,-0.08923071578090003,5
12,17,2,"[23, 35, 38, 41]",HumanEval/0,-36.07270622253418,0.0027936442835994058,5
13,11,",","[23, 35, 38, 41]",HumanEval/0,-16.588650226593018,0.0005157969867468637,5
14,11750, elem,"[23, 35, 38, 41]",HumanEval/0,-5.273152828216553,0.008681265286327289,5
15,17,2,"[23, 35, 38, 41]",HumanEval/0,-29.008073806762695,-0.02892063952111812,5
16,304, in,"[23, 35, 38, 41]",HumanEval/0,-1.2146129608154297,-0.004301408496985459,5
17,13252, enumerate,"[23, 35, 38, 41]",HumanEval/0,1.2516231536865234,-0.028111069776741715,5
18,47207,(numbers,"[23, 35, 38, 41]",HumanEval/0,-10.359876155853271,0.020224334051135884,5
19,982,"):
","[23, 35, 38, 41]",HumanEval/0,-27.59995412826538,-0.015139424545736802,5
20,310,           ,"[23, 35, 38, 41]",HumanEval/0,-10.853767395019531,-0.044038826182145385,5
21,421, if,"[23, 35, 38, 41]",HumanEval/0,-19.187305450439453,-0.026164192878127324,5
22,7187, idx,"[23, 35, 38, 41]",HumanEval/0,-4.180834770202637,0.003195458065533785,5
24,7187, idx,"[23, 35, 38, 41]",HumanEval/0,-7.308416366577148,-0.002768002846892159,5
25,17,2,"[23, 35, 38, 41]",HumanEval/0,-4.325631141662598,-0.0019638788727434076,5
26,510,":
","[23, 35, 38, 41]",HumanEval/0,-36.12445068359375,-0.05500394157377286,5
27,394,               ,"[23, 35, 38, 41]",HumanEval/0,-37.48244905471802,-0.06390740211782031,5
28,6010, distance,"[23, 35, 38, 41]",HumanEval/0,-28.89364242553711,-0.007866694278561681,5
29,284, =,"[23, 35, 38, 41]",HumanEval/0,2.1507320404052734,-0.03724064391133197,5
30,3647, abs,"[23, 35, 38, 41]",HumanEval/0,-33.45128536224365,-0.02272711622828183,5
31,28880,(elem,"[23, 35, 38, 41]",HumanEval/0,-11.671024322509766,0.008440674351390953,5
32,481, -,"[23, 35, 38, 41]",HumanEval/0,-18.22173833847046,0.004659549221798898,5
33,11750, elem,"[23, 35, 38, 41]",HumanEval/0,-9.37735366821289,0.012262303230386351,5
34,17,2,"[23, 35, 38, 41]",HumanEval/0,-4.111959934234619,0.004064017993300695,5
36,394,               ,"[23, 35, 38, 41]",HumanEval/0,-12.760751724243164,-0.07162517231336096,5
37,421, if,"[23, 35, 38, 41]",HumanEval/0,-5.380837440490723,-0.0289948664418489,5
39,366, <,"[23, 35, 38, 41]",HumanEval/0,-1.5208673477172852,-0.04374052045056942,5
40,12171, threshold,"[23, 35, 38, 41]",HumanEval/0,-0.5587835311889648,-0.06060219061544103,5
42,503,                   ,"[23, 35, 38, 41]",HumanEval/0,-2.648329257965088,-0.046296752169268984,5
43,470, return,"[23, 35, 38, 41]",HumanEval/0,-6.243133544921875,0.0245971469489632,5
44,3007, True,"[23, 35, 38, 41]",HumanEval/0,-40.386107444763184,-0.06799354897032117,5
45,271,"

","[23, 35, 38, 41]",HumanEval/0,2.2438297271728516,-0.001601539333648816,5
46,262,   ,"[23, 35, 38, 41]",HumanEval/0,-15.530733585357666,0.02258572043501772,5
47,470, return,"[23, 35, 38, 41]",HumanEval/0,-25.393637657165527,-0.014990396498546943,5
48,3557, False,"[23, 35, 38, 41]",HumanEval/0,-29.2030086517334,-0.015586561829991297,5
0,262,   ,"[10, 23, 35, 38, 41]",HumanEval/0,-10.41263484954834,0.002791591054460696,6
1,369, for,"[10, 23, 35, 38, 41]",HumanEval/0,-2.8335061073303223,0.018989421988180766,6
2,7187, idx,"[10, 23, 35, 38, 41]",HumanEval/0,-4.280864715576172,0.10234195617306341,6
3,11,",","[10, 23, 35, 38, 41]",HumanEval/0,-7.789187908172607,0.0418217965795975,6
4,11750, elem,"[10, 23, 35, 38, 41]",HumanEval/0,-5.892912864685059,0.00038567927356325526,6
5,304, in,"[10, 23, 35, 38, 41]",HumanEval/0,-14.68455696105957,-0.04116615751320296,6
6,13252, enumerate,"[10, 23, 35, 38, 41]",HumanEval/0,-4.758602619171143,0.010948416463179456,6
7,47207,(numbers,"[10, 23, 35, 38, 41]",HumanEval/0,-2.445223808288574,0.026187602628738205,6
8,982,"):
","[10, 23, 35, 38, 41]",HumanEval/0,3.2363595962524414,0.05273521740775777,6
9,286,       ,"[10, 23, 35, 38, 41]",HumanEval/0,-8.25477647781372,0.01369921691843956,6
11,7187, idx,"[10, 23, 35, 38, 41]",HumanEval/0,-0.33495569229125977,0.0015616130727948985,6
12,17,2,"[10, 23, 35, 38, 41]",HumanEval/0,-7.5565948486328125,0.14188665379674603,6
13,11,",","[10, 23, 35, 38, 41]",HumanEval/0,-31.83114004135132,0.03781232906248988,6
14,11750, elem,"[10, 23, 35, 38, 41]",HumanEval/0,-9.215572357177734,0.039761380485174413,6
15,17,2,"[10, 23, 35, 38, 41]",HumanEval/0,-2.8819661140441895,0.034654832945989256,6
16,304, in,"[10, 23, 35, 38, 41]",HumanEval/0,-8.160199165344238,0.0066058048907962075,6
17,13252, enumerate,"[10, 23, 35, 38, 41]",HumanEval/0,-6.220007419586182,0.009412658763494619,6
18,47207,(numbers,"[10, 23, 35, 38, 41]",HumanEval/0,-1.0952706336975098,-0.0034286749413467987,6
19,982,"):
","[10, 23, 35, 38, 41]",HumanEval/0,-16.67929220199585,0.04716797091737135,6
20,310,           ,"[10, 23, 35, 38, 41]",HumanEval/0,-8.65066385269165,0.05262606420649263,6
21,421, if,"[10, 23, 35, 38, 41]",HumanEval/0,-14.573583126068115,0.011084741015110922,6
22,7187, idx,"[10, 23, 35, 38, 41]",HumanEval/0,-2.370753288269043,0.0033668327653231245,6
24,7187, idx,"[10, 23, 35, 38, 41]",HumanEval/0,-12.002490043640137,0.03711896903814704,6
25,17,2,"[10, 23, 35, 38, 41]",HumanEval/0,-4.317223072052002,0.01948005257963814,6
26,510,":
","[10, 23, 35, 38, 41]",HumanEval/0,-19.56706190109253,0.018711119130898624,6
27,394,               ,"[10, 23, 35, 38, 41]",HumanEval/0,-9.884551525115967,0.0018971515067960354,6
28,6010, distance,"[10, 23, 35, 38, 41]",HumanEval/0,-4.127373695373535,0.04100692294764485,6
29,284, =,"[10, 23, 35, 38, 41]",HumanEval/0,4.882819175720215,0.01971135984990724,6
30,3647, abs,"[10, 23, 35, 38, 41]",HumanEval/0,-14.786397933959961,0.06585617709583858,6
31,28880,(elem,"[10, 23, 35, 38, 41]",HumanEval/0,-7.074121952056885,0.042592085787191536,6
32,481, -,"[10, 23, 35, 38, 41]",HumanEval/0,-11.146941184997559,0.04192731356101831,6
33,11750, elem,"[10, 23, 35, 38, 41]",HumanEval/0,-13.075726985931396,0.043491209627404714,6
34,17,2,"[10, 23, 35, 38, 41]",HumanEval/0,-9.088243007659912,0.031323818770260914,6
36,394,               ,"[10, 23, 35, 38, 41]",HumanEval/0,-1.298269271850586,0.026984035903410586,6
37,421, if,"[10, 23, 35, 38, 41]",HumanEval/0,-14.722290992736816,0.053293762018029156,6
39,366, <,"[10, 23, 35, 38, 41]",HumanEval/0,-2.612602710723877,0.024839018659463363,6
40,12171, threshold,"[10, 23, 35, 38, 41]",HumanEval/0,-11.982645034790039,-0.017669516522005324,6
42,503,                   ,"[10, 23, 35, 38, 41]",HumanEval/0,-0.6593294143676758,0.03518487155827188,6
43,470, return,"[10, 23, 35, 38, 41]",HumanEval/0,-5.073221206665039,0.0010955218886010698,6
44,3007, True,"[10, 23, 35, 38, 41]",HumanEval/0,-37.67005252838135,0.023614061872393677,6
45,271,"

","[10, 23, 35, 38, 41]",HumanEval/0,-3.029073715209961,0.019380251819939076,6
46,262,   ,"[10, 23, 35, 38, 41]",HumanEval/0,-4.67088508605957,0.049530083810850556,6
47,470, return,"[10, 23, 35, 38, 41]",HumanEval/0,-42.366307735443115,0.03233925963991169,6
48,3557, False,"[10, 23, 35, 38, 41]",HumanEval/0,-10.953889846801758,0.02756647079195318,6
0,262,   ,"[10, 23, 29, 35, 38, 41]",HumanEval/0,-11.0271315574646,0.0332074520556489,7
1,369, for,"[10, 23, 29, 35, 38, 41]",HumanEval/0,-3.869380474090576,-0.020289145834112787,7
2,7187, idx,"[10, 23, 29, 35, 38, 41]",HumanEval/0,-18.728220462799072,0.13364640436543596,7
3,11,",","[10, 23, 29, 35, 38, 41]",HumanEval/0,-36.374059200286865,0.0030616898635571488,7
4,11750, elem,"[10, 23, 29, 35, 38, 41]",HumanEval/0,-4.6902899742126465,0.007606623259675871,7
5,304, in,"[10, 23, 29, 35, 38, 41]",HumanEval/0,-5.849604606628418,0.006437992718019814,7
6,13252, enumerate,"[10, 23, 29, 35, 38, 41]",HumanEval/0,-9.827976703643799,-0.0037821485026370283,7
7,47207,(numbers,"[10, 23, 29, 35, 38, 41]",HumanEval/0,-3.9988112449645996,-0.011960983467815822,7
8,982,"):
","[10, 23, 29, 35, 38, 41]",HumanEval/0,-2.7575573921203613,0.06622850530357027,7
9,286,       ,"[10, 23, 29, 35, 38, 41]",HumanEval/0,-13.213639259338379,0.047663478786148517,7
11,7187, idx,"[10, 23, 29, 35, 38, 41]",HumanEval/0,-10.257170677185059,0.0069407659582338965,7
12,17,2,"[10, 23, 29, 35, 38, 41]",HumanEval/0,-11.349591732025146,0.1030803347211986,7
13,11,",","[10, 23, 29, 35, 38, 41]",HumanEval/0,-27.142192363739014,0.04389622677820171,7
14,11750, elem,"[10, 23, 29, 35, 38, 41]",HumanEval/0,-14.371617794036865,0.028442552717933722,7
15,17,2,"[10, 23, 29, 35, 38, 41]",HumanEval/0,-4.372495651245117,-0.008693284150695035,7
16,304, in,"[10, 23, 29, 35, 38, 41]",HumanEval/0,-7.890406608581543,-0.0017054396813591666,7
17,13252, enumerate,"[10, 23, 29, 35, 38, 41]",HumanEval/0,-11.055160999298096,0.007973301859237836,7
18,47207,(numbers,"[10, 23, 29, 35, 38, 41]",HumanEval/0,-3.2143678665161133,0.018813827995359134,7
19,982,"):
","[10, 23, 29, 35, 38, 41]",HumanEval/0,-8.29918909072876,0.07020503303203895,7
20,310,           ,"[10, 23, 29, 35, 38, 41]",HumanEval/0,-33.873703479766846,0.05989776208787134,7
21,421, if,"[10, 23, 29, 35, 38, 41]",HumanEval/0,-11.62368631362915,0.02028730939957768,7
22,7187, idx,"[10, 23, 29, 35, 38, 41]",HumanEval/0,-3.4612061977386475,-0.02252984548954373,7
24,7187, idx,"[10, 23, 29, 35, 38, 41]",HumanEval/0,-11.446422100067139,0.020435552467120033,7
25,17,2,"[10, 23, 29, 35, 38, 41]",HumanEval/0,-9.523158550262451,-0.007482310797286118,7
26,510,":
","[10, 23, 29, 35, 38, 41]",HumanEval/0,-27.36377191543579,0.005965391197207737,7
