candidate_position,candidate_token_id,candidate_token_text,current_anchors,example_id,information_gain,p_gt_gain,step
40,9,*,[],0,40.49358606338501,0.07013473139222981,1
41,17,2,[],0,63.48743534088135,0.10798777619011446,1
42,28,=,[],0,77.36013221740723,0.112473699408568,1
43,16,1,[],0,49.73993968963623,0.10379225342667553,1
44,23,8,[],0,63.70761060714722,0.09774356047837784,1
45,2452,>>,[],0,68.40521717071533,0.11738197110993553,1
46,16,1,[],0,52.7243595123291,0.11904811289669226,1
47,23,8,[],0,65.07532262802124,0.0963098058479801,1
48,1449, every,[],0,58.16082239151001,0.1365814329462438,1
49,1899, day,[],0,67.61815547943115,0.0952226276119319,1
50,518, at,[],0,68.95870304107666,0.2517887005755739,1
51,279, the,[],0,45.6401572227478,0.06962317818506847,1
52,36400, farmer,[],0,122.21869444847107,0.04768896476430484,1
53,748,’s,[],0,11.278194904327393,0.028877414141291524,1
54,3081, market,[],0,2.7918567657470703,0.015513351412863585,1
55,624,".
",[],0,34.654839515686035,0.05371158664621589,1
56,820,####,[],0,17.827710151672363,0.025877605739580645,1
58,16,1,[],0,10.105472564697266,0.012232732504187993,1
59,23,8,[],0,-2.9306907653808594,-0.0031147010848400214,1
0,18315,Jan,[2],0,-22.257704257965088,0.002385025580679212,2
1,295,et,[2],0,-50.68058133125305,0.03605150537441659,2
4,16,1,[2],0,-51.89300465583801,0.10410831602393955,2
5,21,6,[2],0,24.3254075050354,-0.010561180908212009,2
6,481, -,[2],0,4.954042673110962,0.005490142891972027,2
8,18,3,[2],0,-31.66537642478943,0.04917268721715118,2
9,481, -,[2],0,2.2443325519561768,0.004050324194281529,2
11,19,4,[2],0,-32.62680125236511,0.025191263244323636,2
12,284, =,[2],0,-45.30575680732727,0.0373133817965936,2
13,1115, <<,[2],0,-50.31226134300232,0.02927344196791637,2
14,16,1,[2],0,-49.49655890464783,0.10484394148511456,2
15,21,6,[2],0,33.73677134513855,-0.018885019413801274,2
16,12,-,[2],0,6.126917123794556,-0.015319049531740347,2
17,18,3,[2],0,-40.943032026290894,0.03996699225535849,2
18,12,-,[2],0,-14.226495265960693,-0.009308449560194276,2
19,19,4,[2],0,-32.62680125236511,0.025183947703681042,2
20,28,=,[2],0,8.678972482681274,-0.014701176404855687,2
21,24,9,[2],0,-52.311092138290405,0.08020457839938899,2
22,2452,>>,[2],0,-48.03486371040344,0.041830315543393226,2
23,24,9,[2],0,-54.25980591773987,0.08479312066288003,2
24,35985, duck,[2],0,-6.027841329574585,-0.011168863439934285,2
25,18805, eggs,[2],0,4.841953992843628,-0.059684637078021296,2
26,264, a,[2],0,-36.95418953895569,0.05348797479359746,2
27,1899, day,[2],0,-72.28044104576111,0.04433457797858864,2
28,624,".
",[2],0,-41.72574830055237,0.08319750016016769,2
29,7941,She,[2],0,-63.22161555290222,0.04684663458621685,2
30,3643, makes,[2],0,-9.402743101119995,0.0010577993984952627,2
32,24,9,[2],0,-53.65304446220398,0.06731522844620486,2
33,353, *,[2],0,-45.39976716041565,0.03948412302725046,2
35,17,2,[2],0,-29.48734974861145,0.021675154860758994,2
36,284, =,[2],0,-53.82829785346985,0.022457714857637257,2
37,400, $,[2],0,3.237365484237671,0.009075752755734356,2
38,2442,<<,[2],0,-37.49962282180786,0.03629801096371921,2
39,24,9,[2],0,-57.17760396003723,0.06470716656849618,2
40,9,*,[2],0,-45.34557890892029,0.03743751873503243,2
41,17,2,[2],0,-38.61008334159851,0.03609351160639562,2
42,28,=,[2],0,-1.2989413738250732,-0.014294561697624886,2
43,16,1,[2],0,-54.14558148384094,0.10370127456803857,2
44,23,8,[2],0,14.150193214416504,-0.007794777236995287,2
45,2452,>>,[2],0,-40.050235986709595,0.019539860030590717,2
46,16,1,[2],0,-49.66444945335388,0.11162229713363558,2
47,23,8,[2],0,-14.653504371643066,0.019677246525589,2
48,1449, every,[2],0,-46.67347168922424,0.03312214224342824,2
49,1899, day,[2],0,-74.60018610954285,0.0519303844866954,2
50,518, at,[2],0,26.972391486167908,0.04827279680654328,2
51,279, the,[2],0,-63.04586482048035,0.05751614951532247,2
52,36400, farmer,[2],0,-76.0433304309845,0.001212092171954282,2
53,748,’s,[2],0,-45.131473779678345,0.03956833115989866,2
54,3081, market,[2],0,-32.63879418373108,-0.011139966563632697,2
55,624,".
",[2],0,-43.34749102592468,0.0687613970194434,2
56,820,####,[2],0,8.422525644302368,-0.02950448339356626,2
58,16,1,[2],0,-51.46641230583191,0.10449179032502798,2
59,23,8,[2],0,-10.101548910140991,0.008648430528637618,2
0,18315,Jan,"[2, 15]",0,-28.324488639831543,0.015759484183490713,3
1,295,et,"[2, 15]",0,-90.31790494918823,0.058784864211474996,3
4,16,1,"[2, 15]",0,-83.48032569885254,0.13581928407052146,3
5,21,6,"[2, 15]",0,-32.606130838394165,0.02717171066353785,3
6,481, -,"[2, 15]",0,-14.430216312408447,0.016954024760025277,3
8,18,3,"[2, 15]",0,-65.72938251495361,0.0451761944784721,3
9,481, -,"[2, 15]",0,-18.536916732788086,0.02972991181343332,3
11,19,4,"[2, 15]",0,-70.32427597045898,0.047192023824891294,3
12,284, =,"[2, 15]",0,-67.52154159545898,0.0344027633461792,3
13,1115, <<,"[2, 15]",0,-93.33716344833374,0.039547115569348534,3
14,16,1,"[2, 15]",0,-85.21917772293091,0.12277459086294584,3
16,12,-,"[2, 15]",0,-41.40470361709595,0.01536320142599834,3
17,18,3,"[2, 15]",0,-66.85961675643921,0.0550736873049118,3
18,12,-,"[2, 15]",0,-73.01686239242554,0.012631128691737104,3
19,19,4,"[2, 15]",0,-73.33589673042297,0.048678550671183984,3
20,28,=,"[2, 15]",0,-27.98956036567688,0.019458013640132776,3
21,24,9,"[2, 15]",0,-78.2755708694458,0.11471517510722151,3
22,2452,>>,"[2, 15]",0,-64.67776393890381,0.05209193161635994,3
23,24,9,"[2, 15]",0,-74.08184289932251,0.11173569828383734,3
24,35985, duck,"[2, 15]",0,-2.95143723487854,0.006068431758706083,3
25,18805, eggs,"[2, 15]",0,-7.378922700881958,-0.02882896248297584,3
26,264, a,"[2, 15]",0,-68.68678903579712,0.03871858000729844,3
27,1899, day,"[2, 15]",0,-98.76793193817139,0.06651802064357071,3
28,624,".
","[2, 15]",0,-73.45376539230347,0.10979748115482835,3
29,7941,She,"[2, 15]",0,-115.0723762512207,0.042815808431214464,3
30,3643, makes,"[2, 15]",0,-26.574848175048828,0.0086825332632543,3
32,24,9,"[2, 15]",0,-81.72463607788086,0.11226756073119759,3
33,353, *,"[2, 15]",0,-74.08017253875732,0.07110154803785917,3
35,17,2,"[2, 15]",0,-80.80729341506958,0.1321249532065849,3
36,284, =,"[2, 15]",0,-63.98440670967102,0.02515921494500617,3
37,400, $,"[2, 15]",0,-56.89365768432617,0.03674602234741542,3
38,2442,<<,"[2, 15]",0,-79.34430742263794,0.03706631417344397,3
39,24,9,"[2, 15]",0,-71.00906944274902,0.1123850147603207,3
40,9,*,"[2, 15]",0,-34.38768219947815,0.027413800100134722,3
41,17,2,"[2, 15]",0,-79.306884765625,0.13808860721906058,3
42,28,=,"[2, 15]",0,-17.946040272712708,0.014520216535061081,3
43,16,1,"[2, 15]",0,-84.08492374420166,0.13852782932485752,3
44,23,8,"[2, 15]",0,-54.91580367088318,0.013027734939214497,3
45,2452,>>,"[2, 15]",0,-62.66285562515259,0.04948839059875354,3
46,16,1,"[2, 15]",0,-87.25288248062134,0.12835913982303282,3
47,23,8,"[2, 15]",0,-55.36141109466553,0.04251965474031749,3
48,1449, every,"[2, 15]",0,-87.70983552932739,0.07973564538247047,3
49,1899, day,"[2, 15]",0,-106.2629451751709,0.05721222101351486,3
50,518, at,"[2, 15]",0,11.895278811454773,0.06554664309959435,3
51,279, the,"[2, 15]",0,-96.69130992889404,0.05921852763867719,3
52,36400, farmer,"[2, 15]",0,-136.58104991912842,0.005784876819461715,3
53,748,’s,"[2, 15]",0,-65.2190158367157,0.05054651373757224,3
54,3081, market,"[2, 15]",0,-34.41531944274902,0.0020908736692035745,3
55,624,".
","[2, 15]",0,-65.53988885879517,0.1152034196927616,3
56,820,####,"[2, 15]",0,-50.44923782348633,0.033223950162891924,3
58,16,1,"[2, 15]",0,-79.77601385116577,0.11745476542205324,3
59,23,8,"[2, 15]",0,-63.237160205841064,0.011414784651378795,3
0,18315,Jan,"[2, 15, 50]",0,-47.67824959754944,0.11651509379726122,4
1,295,et,"[2, 15, 50]",0,-89.12327754497528,0.06540986520172964,4
4,16,1,"[2, 15, 50]",0,-84.78848087787628,0.16030356891320707,4
5,21,6,"[2, 15, 50]",0,-7.4520183801651,-0.005168017776043143,4
6,481, -,"[2, 15, 50]",0,-24.27223002910614,0.025272588179518607,4
8,18,3,"[2, 15, 50]",0,-20.182245135307312,0.02184146077757987,4
9,481, -,"[2, 15, 50]",0,-34.620662331581116,0.048076451255155916,4
11,19,4,"[2, 15, 50]",0,-20.61137354373932,0.05817612735819466,4
12,284, =,"[2, 15, 50]",0,-64.83022964000702,0.049674036977933156,4
13,1115, <<,"[2, 15, 50]",0,-107.87772262096405,0.07672823307876797,4
14,16,1,"[2, 15, 50]",0,-84.19468438625336,0.17135191952689866,4
16,12,-,"[2, 15, 50]",0,-10.405006647109985,-0.006193431543806582,4
17,18,3,"[2, 15, 50]",0,-15.50858223438263,0.004070389399373653,4
18,12,-,"[2, 15, 50]",0,-4.041188597679138,-0.01859462801388645,4
19,19,4,"[2, 15, 50]",0,-20.61137354373932,0.058169746571650194,4
20,28,=,"[2, 15, 50]",0,-31.24681055545807,0.007632881593224283,4
21,24,9,"[2, 15, 50]",0,-109.20803105831146,0.10062536510309883,4
22,2452,>>,"[2, 15, 50]",0,-34.483595967292786,0.031173094770394982,4
23,24,9,"[2, 15, 50]",0,-82.13030087947845,0.15171199159073012,4
24,35985, duck,"[2, 15, 50]",0,-9.83740746974945,0.024706790755374186,4
25,18805, eggs,"[2, 15, 50]",0,-82.05916249752045,0.12139145566482057,4
26,264, a,"[2, 15, 50]",0,-15.98199450969696,-0.010118013623753086,4
27,1899, day,"[2, 15, 50]",0,-88.40483367443085,0.1579843699383332,4
28,624,".
","[2, 15, 50]",0,-59.4105521440506,0.10000234001250874,4
29,7941,She,"[2, 15, 50]",0,-128.00212848186493,0.23469517686902464,4
30,3643, makes,"[2, 15, 50]",0,-37.946698784828186,0.018717674420543062,4
32,24,9,"[2, 15, 50]",0,-97.49141108989716,0.10391913747963599,4
33,353, *,"[2, 15, 50]",0,-71.22957980632782,0.06504036786083134,4
35,17,2,"[2, 15, 50]",0,-57.67824876308441,0.09685296658136622,4
36,284, =,"[2, 15, 50]",0,-65.47009861469269,0.04643913596538596,4
37,400, $,"[2, 15, 50]",0,-44.100810408592224,0.12175122478157618,4
38,2442,<<,"[2, 15, 50]",0,-50.581250071525574,0.11223651131359702,4
39,24,9,"[2, 15, 50]",0,-86.24565017223358,0.12267231754964314,4
40,9,*,"[2, 15, 50]",0,-30.903406023979187,-0.001755098140449718,4
41,17,2,"[2, 15, 50]",0,-57.065003991127014,0.07909492479399205,4
42,28,=,"[2, 15, 50]",0,-28.462205052375793,0.004985413680230977,4
43,16,1,"[2, 15, 50]",0,-80.92997443675995,0.18971377456301752,4
44,23,8,"[2, 15, 50]",0,-17.713507175445557,0.04180066738371124,4
45,2452,>>,"[2, 15, 50]",0,-28.970268607139587,0.03081117541188405,4
46,16,1,"[2, 15, 50]",0,-77.33707845211029,0.18178192745091337,4
47,23,8,"[2, 15, 50]",0,-9.343258142471313,0.03314462963680853,4
48,1449, every,"[2, 15, 50]",0,-54.237985491752625,0.06556069678327958,4
49,1899, day,"[2, 15, 50]",0,-89.84006488323212,0.1628383099228472,4
51,279, the,"[2, 15, 50]",0,-96.42503559589386,0.05277027770040377,4
52,36400, farmer,"[2, 15, 50]",0,-121.12858998775482,0.2930233824177435,4
53,748,’s,"[2, 15, 50]",0,-14.145187258720398,-0.026166297695056073,4
54,3081, market,"[2, 15, 50]",0,-27.865044713020325,0.05660564763451248,4
55,624,".
","[2, 15, 50]",0,-45.04642713069916,0.07931905077390411,4
56,820,####,"[2, 15, 50]",0,-113.10279262065887,0.15707479122201562,4
58,16,1,"[2, 15, 50]",0,-118.41640841960907,0.1657973953573162,4
59,23,8,"[2, 15, 50]",0,-116.38478076457977,0.1278976351668888,4
0,18315,Jan,"[2, 15, 18, 50]",0,-69.00446963310242,0.15600937411363702,5
1,295,et,"[2, 15, 18, 50]",0,-88.98991441726685,0.08709720663864573,5
4,16,1,"[2, 15, 18, 50]",0,-93.51683759689331,0.2055425856403872,5
5,21,6,"[2, 15, 18, 50]",0,-52.639233112335205,0.10971163517433524,5
6,481, -,"[2, 15, 18, 50]",0,-18.977854251861572,0.03538622168616712,5
8,18,3,"[2, 15, 18, 50]",0,-74.13757920265198,0.08590395117585103,5
9,481, -,"[2, 15, 18, 50]",0,-23.901897430419922,0.04452000434935144,5
11,19,4,"[2, 15, 18, 50]",0,-65.19682574272156,0.14127687955192414,5
12,284, =,"[2, 15, 18, 50]",0,-66.23584604263306,0.03822717917910268,5
13,1115, <<,"[2, 15, 18, 50]",0,-87.83340859413147,0.08544119751559265,5
14,16,1,"[2, 15, 18, 50]",0,-86.5407395362854,0.208502224398444,5
16,12,-,"[2, 15, 18, 50]",0,-76.53102135658264,0.0861742623471855,5
17,18,3,"[2, 15, 18, 50]",0,-66.0952639579773,0.12188384586715983,5
19,19,4,"[2, 15, 18, 50]",0,-80.9259467124939,0.09065680325034009,5
20,28,=,"[2, 15, 18, 50]",0,-26.628440141677856,0.04854485782959728,5
21,24,9,"[2, 15, 18, 50]",0,-82.58470749855042,0.19898363312108813,5
22,2452,>>,"[2, 15, 18, 50]",0,-34.906562089920044,0.06840294987819107,5
23,24,9,"[2, 15, 18, 50]",0,-82.87907218933105,0.18837581127650083,5
24,35985, duck,"[2, 15, 18, 50]",0,-27.068146228790283,0.0627701481083136,5
25,18805, eggs,"[2, 15, 18, 50]",0,-44.24615740776062,0.017066332993977085,5
26,264, a,"[2, 15, 18, 50]",0,-71.46090412139893,0.09336392889531453,5
27,1899, day,"[2, 15, 18, 50]",0,-93.1441650390625,0.1936621567583643,5
28,624,".
","[2, 15, 18, 50]",0,-62.572266578674316,0.16349024299915982,5
29,7941,She,"[2, 15, 18, 50]",0,-117.76857376098633,0.26020636334925484,5
30,3643, makes,"[2, 15, 18, 50]",0,-35.407012939453125,0.052354651092286986,5
32,24,9,"[2, 15, 18, 50]",0,-84.39563274383545,0.18637030414561195,5
33,353, *,"[2, 15, 18, 50]",0,-70.70145201683044,0.10996743329064884,5
35,17,2,"[2, 15, 18, 50]",0,-70.31669664382935,0.1828315981472315,5
36,284, =,"[2, 15, 18, 50]",0,-37.81674790382385,0.016356731004179892,5
37,400, $,"[2, 15, 18, 50]",0,-13.282684564590454,0.044455791202665296,5
38,2442,<<,"[2, 15, 18, 50]",0,-55.383859157562256,0.13837965558377618,5
39,24,9,"[2, 15, 18, 50]",0,-82.87907218933105,0.1875090899686711,5
40,9,*,"[2, 15, 18, 50]",0,-20.24001169204712,0.04405657001939289,5
41,17,2,"[2, 15, 18, 50]",0,-73.58314037322998,0.17234743566677935,5
42,28,=,"[2, 15, 18, 50]",0,-28.836390495300293,0.05097016172521762,5
43,16,1,"[2, 15, 18, 50]",0,-90.633376121521,0.20321570958208213,5
44,23,8,"[2, 15, 18, 50]",0,-50.297730445861816,0.0641210077260439,5
45,2452,>>,"[2, 15, 18, 50]",0,-30.993663787841797,0.06794685230732966,5
46,16,1,"[2, 15, 18, 50]",0,-76.63884925842285,0.2115931846640251,5
47,23,8,"[2, 15, 18, 50]",0,-57.92510652542114,0.05517344721124573,5
48,1449, every,"[2, 15, 18, 50]",0,-84.72177124023438,0.15269863106004777,5
49,1899, day,"[2, 15, 18, 50]",0,-87.49142169952393,0.19078602353692986,5
51,279, the,"[2, 15, 18, 50]",0,-91.18359780311584,0.13372234930602644,5
52,36400, farmer,"[2, 15, 18, 50]",0,-127.76023769378662,0.211909600943045,5
53,748,’s,"[2, 15, 18, 50]",0,-84.35581827163696,0.0914007260660128,5
54,3081, market,"[2, 15, 18, 50]",0,-22.520606517791748,0.03395391820583882,5
55,624,".
","[2, 15, 18, 50]",0,-58.47123622894287,0.13915826784796081,5
56,820,####,"[2, 15, 18, 50]",0,-24.74412441253662,-0.021259825640299823,5
58,16,1,"[2, 15, 18, 50]",0,-115.94019985198975,0.31235205725937476,5
59,23,8,"[2, 15, 18, 50]",0,-100.67098617553711,0.3247014297073747,5
0,18315,Jan,"[2, 15, 18, 37, 50]",0,-62.358644008636475,0.11544008495775415,6
1,295,et,"[2, 15, 18, 37, 50]",0,-51.42631936073303,0.042277637409767976,6
4,16,1,"[2, 15, 18, 37, 50]",0,-55.83511734008789,0.08750901426418523,6
5,21,6,"[2, 15, 18, 37, 50]",0,-14.112022161483765,0.041182190060055746,6
6,481, -,"[2, 15, 18, 37, 50]",0,-19.30081343650818,0.07464139254437896,6
8,18,3,"[2, 15, 18, 37, 50]",0,-4.165262222290039,-0.02424789330348176,6
9,481, -,"[2, 15, 18, 37, 50]",0,-15.535325050354004,0.029548370159488968,6
11,19,4,"[2, 15, 18, 37, 50]",0,-12.35582971572876,-0.002922440138092952,6
12,284, =,"[2, 15, 18, 37, 50]",0,-21.066893577575684,-0.02427999165371375,6
13,1115, <<,"[2, 15, 18, 37, 50]",0,-77.02298760414124,0.087309946259154,6
14,16,1,"[2, 15, 18, 37, 50]",0,-52.387728452682495,0.10989026847749983,6
16,12,-,"[2, 15, 18, 37, 50]",0,-7.800530910491943,-0.04284329290919686,6
17,18,3,"[2, 15, 18, 37, 50]",0,-4.462235927581787,-0.022980825215483947,6
19,19,4,"[2, 15, 18, 37, 50]",0,-9.629095315933228,-0.020895572001393248,6
20,28,=,"[2, 15, 18, 37, 50]",0,-33.414470195770264,0.027942690115196456,6
21,24,9,"[2, 15, 18, 37, 50]",0,-59.46068739891052,0.0826550555878498,6
22,2452,>>,"[2, 15, 18, 37, 50]",0,-30.501510858535767,0.11019483725880264,6
23,24,9,"[2, 15, 18, 37, 50]",0,-44.13381862640381,0.085489858362223,6
24,35985, duck,"[2, 15, 18, 37, 50]",0,-37.14324498176575,0.1531067281125047,6
25,18805, eggs,"[2, 15, 18, 37, 50]",0,-59.35253405570984,0.10987266662203865,6
26,264, a,"[2, 15, 18, 37, 50]",0,-26.26414704322815,-0.008678939555068155,6
27,1899, day,"[2, 15, 18, 37, 50]",0,-70.841717004776,0.14278453477157882,6
28,624,".
","[2, 15, 18, 37, 50]",0,-23.374571561813354,0.01440865756188714,6
29,7941,She,"[2, 15, 18, 37, 50]",0,-125.20062518119812,0.2097089568594015,6
30,3643, makes,"[2, 15, 18, 37, 50]",0,-27.49208664894104,0.05962067479316602,6
32,24,9,"[2, 15, 18, 37, 50]",0,-73.62457466125488,0.06512329997389088,6
33,353, *,"[2, 15, 18, 37, 50]",0,-22.692600965499878,0.02998717463998446,6
35,17,2,"[2, 15, 18, 37, 50]",0,-8.803399324417114,0.0024101480514673312,6
36,284, =,"[2, 15, 18, 37, 50]",0,-27.27114510536194,-0.018594736876650586,6
38,2442,<<,"[2, 15, 18, 37, 50]",0,-36.851473569869995,0.06425769940693726,6
39,24,9,"[2, 15, 18, 37, 50]",0,-64.23130106925964,0.07587258335246361,6
40,9,*,"[2, 15, 18, 37, 50]",0,-28.105029344558716,0.13229526693288562,6
41,17,2,"[2, 15, 18, 37, 50]",0,-32.48343873023987,0.0255569333048129,6
42,28,=,"[2, 15, 18, 37, 50]",0,-25.870489835739136,0.0932427569478591,6
43,16,1,"[2, 15, 18, 37, 50]",0,-60.7905547618866,0.12655321758296623,6
44,23,8,"[2, 15, 18, 37, 50]",0,-15.897161960601807,0.0677878826895153,6
45,2452,>>,"[2, 15, 18, 37, 50]",0,-49.01177144050598,0.15463553136095243,6
46,16,1,"[2, 15, 18, 37, 50]",0,-62.433515310287476,0.13566587723693146,6
47,23,8,"[2, 15, 18, 37, 50]",0,-24.203646898269653,0.1053956669986178,6
48,1449, every,"[2, 15, 18, 37, 50]",0,-49.25024342536926,0.04426475826795695,6
49,1899, day,"[2, 15, 18, 37, 50]",0,-64.50242733955383,0.1393265848839178,6
51,279, the,"[2, 15, 18, 37, 50]",0,-64.36264395713806,0.036536718913964705,6
52,36400, farmer,"[2, 15, 18, 37, 50]",0,-102.02607035636902,0.23424580425984232,6
53,748,’s,"[2, 15, 18, 37, 50]",0,-36.151978492736816,-0.02058959857976106,6
54,3081, market,"[2, 15, 18, 37, 50]",0,-42.59234595298767,0.1718737535856576,6
55,624,".
","[2, 15, 18, 37, 50]",0,-49.495940923690796,0.08151455273508645,6
56,820,####,"[2, 15, 18, 37, 50]",0,-38.40403199195862,0.08762591098883377,6
58,16,1,"[2, 15, 18, 37, 50]",0,-63.35206866264343,0.11714982828101483,6
59,23,8,"[2, 15, 18, 37, 50]",0,-144.3399965763092,0.08739198602506804,6
0,18315,Jan,"[2, 8, 15, 18, 37, 50]",0,-46.8167781829834,0.14841457945954062,7
1,295,et,"[2, 8, 15, 18, 37, 50]",0,-82.3150589466095,0.06055362847308743,7
4,16,1,"[2, 8, 15, 18, 37, 50]",0,-65.50824522972107,0.15453910393279102,7
5,21,6,"[2, 8, 15, 18, 37, 50]",0,-15.721810579299927,0.019686557850320696,7
6,481, -,"[2, 8, 15, 18, 37, 50]",0,-18.479491472244263,0.12059025452612104,7
9,481, -,"[2, 8, 15, 18, 37, 50]",0,-12.40701675415039,0.07779058255545124,7
11,19,4,"[2, 8, 15, 18, 37, 50]",0,-1.8582472801208496,0.03808829624523469,7
12,284, =,"[2, 8, 15, 18, 37, 50]",0,-9.37349534034729,0.002829599173708175,7
13,1115, <<,"[2, 8, 15, 18, 37, 50]",0,-68.27407789230347,0.08971068473323385,7
14,16,1,"[2, 8, 15, 18, 37, 50]",0,-57.77118420600891,0.19360391630942786,7
16,12,-,"[2, 8, 15, 18, 37, 50]",0,-55.10478854179382,0.13773581568847248,7
17,18,3,"[2, 8, 15, 18, 37, 50]",0,-27.73018193244934,0.033974620080527984,7
19,19,4,"[2, 8, 15, 18, 37, 50]",0,-10.536410093307495,0.04679417096673433,7
20,28,=,"[2, 8, 15, 18, 37, 50]",0,-16.73346984386444,0.069688827213497,7
21,24,9,"[2, 8, 15, 18, 37, 50]",0,-64.71600890159607,0.15637533795410263,7
22,2452,>>,"[2, 8, 15, 18, 37, 50]",0,-5.552019119262695,0.06301142629837386,7
23,24,9,"[2, 8, 15, 18, 37, 50]",0,-55.84689950942993,0.1747205519783961,7
24,35985, duck,"[2, 8, 15, 18, 37, 50]",0,-10.470336198806763,0.07715222582606884,7
25,18805, eggs,"[2, 8, 15, 18, 37, 50]",0,-5.591175317764282,-0.004634015588010243,7
26,264, a,"[2, 8, 15, 18, 37, 50]",0,-39.10758900642395,0.04570659148356526,7
27,1899, day,"[2, 8, 15, 18, 37, 50]",0,-65.13847851753235,0.16992626092513774,7
28,624,".
","[2, 8, 15, 18, 37, 50]",0,-47.118868350982666,0.09885664065626543,7
29,7941,She,"[2, 8, 15, 18, 37, 50]",0,-96.10169339179993,0.25448635148228504,7
30,3643, makes,"[2, 8, 15, 18, 37, 50]",0,21.401891469955444,0.01014295376813834,7
32,24,9,"[2, 8, 15, 18, 37, 50]",0,-58.34954071044922,0.2016366205047575,7
33,353, *,"[2, 8, 15, 18, 37, 50]",0,-23.56256413459778,0.027332210091856268,7
35,17,2,"[2, 8, 15, 18, 37, 50]",0,-46.76827549934387,0.1159369545286495,7
36,284, =,"[2, 8, 15, 18, 37, 50]",0,-13.513846158981323,0.009841353475110282,7
38,2442,<<,"[2, 8, 15, 18, 37, 50]",0,-36.9793906211853,0.10168616524703111,7
39,24,9,"[2, 8, 15, 18, 37, 50]",0,-57.06854271888733,0.1982777718491775,7
40,9,*,"[2, 8, 15, 18, 37, 50]",0,-15.565589427947998,0.08987477326462567,7
41,17,2,"[2, 8, 15, 18, 37, 50]",0,-47.43478727340698,0.10104425661489813,7
42,28,=,"[2, 8, 15, 18, 37, 50]",0,-13.99374520778656,0.00498264172705376,7
43,16,1,"[2, 8, 15, 18, 37, 50]",0,-53.671454668045044,0.1670148481445608,7
44,23,8,"[2, 8, 15, 18, 37, 50]",0,10.810815572738647,0.007642059721149508,7
45,2452,>>,"[2, 8, 15, 18, 37, 50]",0,-22.199229955673218,0.06220083098679652,7
46,16,1,"[2, 8, 15, 18, 37, 50]",0,-60.3841814994812,0.13055466272948024,7
47,23,8,"[2, 8, 15, 18, 37, 50]",0,1.840132474899292,0.00555207098682331,7
48,1449, every,"[2, 8, 15, 18, 37, 50]",0,-39.68335676193237,0.057301534639861984,7
49,1899, day,"[2, 8, 15, 18, 37, 50]",0,-65.41293787956238,0.15841884198147227,7
51,279, the,"[2, 8, 15, 18, 37, 50]",0,-72.23636555671692,0.1408506920535615,7
52,36400, farmer,"[2, 8, 15, 18, 37, 50]",0,-98.16746306419373,0.1102866263399278,7
53,748,’s,"[2, 8, 15, 18, 37, 50]",0,-46.38271999359131,0.12425394918653865,7
54,3081, market,"[2, 8, 15, 18, 37, 50]",0,-17.50419330596924,0.062105990425664004,7
55,624,".
","[2, 8, 15, 18, 37, 50]",0,-41.423486948013306,0.0917078518975245,7
56,820,####,"[2, 8, 15, 18, 37, 50]",0,15.551717042922974,-0.012679225115050485,7
58,16,1,"[2, 8, 15, 18, 37, 50]",0,-50.98114275932312,0.15980843923722432,7
59,23,8,"[2, 8, 15, 18, 37, 50]",0,3.355318546295166,0.018367367173652838,7
